# Expected values for `scripts/ctgrind.sh --check`. One row per CLAIM row of
# the table — i.e. per (module, optimize mode, harness target) measured with
# the secret TAINTED and the binary built WITH `-fvalgrind`.
#
# The control rows (untainted) and trap rows (no `-fvalgrind`) are not listed:
# the script requires 0 from every one of them unconditionally, since a
# non-zero there means the measurement itself is broken, never that the module
# changed.
#
# Deliberately NOT a diff of exact totals. `total` includes the harness's own
# non-constant-time hex formatter and whatever std internals it reaches, so it
# moves with a zig or valgrind upgrade for reasons that say nothing about the
# module — and a check that goes red for the wrong reason gets muted, which is
# worse than no check. `total_min` therefore only asserts that the propagation
# witness fired at all (a zero total would mean the taint never arrived, which
# would make every in-file zero meaningless).
#
# `in_file` accepts an exact count or a `>=N` / `<=N` bound:
#   exact  — the number a SPEC.md states as a fact about the module. Every
#            claimed zero is exact, and so are the two small non-zeros that
#            are documented line by line (ed448's three `Fe.invert`
#            validations; ecvrf's three try-and-increment branches on the
#            PUBLIC H).
#   bound  — counts a compiler or std change may legitimately move, where only
#            the direction is load-bearing: the ReleaseSafe
#            overflow-check flood that is chachapoly's positive control, and
#            std's `rejectIdentity` context that ct25519's negative control
#            needs only to EXIST.
#
# `out_sha` — the SEVENTH column, added 2026-09-08. A digest of the VALUE lines
# the harness itself printed on this row's claim run.
#
# ⛔ Why. The ct25519 audit (C1) mutated the HARNESS, not the module: the branch
# stopped calling `mulRistrettoBase` and assigned the secret straight to the
# output. The table came out identical to the baseline — 2 / 0 / 2 / 0 — and
# `--check` was GREEN. Every row claiming "in-file 0" has that hole, because a
# harness that never reaches the module also produces zero in-file contexts:
# "no secret-dependent branch" and "the module was not called" are the SAME
# measurement. That is 8 rows across 6 modules.
#
# What separates them is the value the harness prints, which every harness
# already did (`pk=`, `sig=`, `x=`, `create[N]=`, `cmov=`, `r=`/`s=`) — nothing
# needed a new print, only a pin. Verified on the deployed bypass: the counts
# stay 2/0/2/0 and pass, and ONLY this column fails.
#
# The two pins are complementary and neither subsumes the other. The source
# digest sees an edit to the analysed module; the output digest sees the harness
# failing to reach it. The bypass lives in the harness, which is not in any
# row's pattern, so the source digest does not move for it.
#
# Rewritten by `--update-outputs`, which RUNS the measurement (the value cannot
# come from anywhere else) — a separate verb from `--update-digests` for the
# same reason: re-pinning must be typed on purpose.
#
# Equal digests across rows are expected in two places and both are legitimate:
# chachapoly's two modes compute the same tag, and ct25519's two targets
# compute the same point by different routes. Each row still reads its OWN log
# (`log_<module>_<mode>_<vg>_<target>_<taint>.txt`), so no row can be scored on
# another's output.
#
# `src_sha` — the SIXTH column, added 2026-09-08. A 16-hex-digit sha256 over
# the module's OWN sources named by this row's `PATTERN`, concatenated in
# sorted order.
#
# ⛔ Why a source pin and not a location list. The k256 audit (G1) showed the
# in-file COUNT cannot see a leak that REPLACES an expected one, and proposed
# pinning `file:line` sets instead. Measured before building it: that does not
# work either. The reproduction substitutes `ecdsa_recover.zig:136` IN PLACE,
# so the file's numbering is unchanged and the stack line set is identical —
# and so is the error count (139 errors from 15 contexts, both runs). The two
# memcheck logs differ only in the pid. Nothing derived from the measurement
# separates them.
#
# So the pin is on the artefact: if the analysed sources change, the row goes
# red until someone re-reads the contexts and runs `--update-digests`. Coarse
# on purpose — a comment change trips it — because "the code that was analysed
# is the code that ships" is what the counts silently assumed.
#
# Verified on the deployed defect: with the substitution applied, every count
# check still passes (15/10/5/0, the baseline exactly) and ONLY the digest
# fails. Unmodified tree stays green. The defect deployed into each of the 43
# files these patterns name turns its own row red — no blind spots.
#
# `NO-OWN-SRC` means the pattern names no file of this module (ct25519/std
# points at std's sources). Such a row has no artefact pin and `--check` says
# so on every run rather than comparing two placeholders and passing.
#
# A NON-ZERO in_file is NOT automatically "fine". Every non-zero below is an
# accounted-for validation, itemised line by line in the owning module's
# SPEC.md — but the convention when one is NOT is to record it here anyway,
# marked DEFECT in the comment above the row. Recording a defect is deliberate:
# an unrecorded one is invisible, and a row that goes red when it is FIXED is
# how the fix gets noticed. That is exactly how the two montint rows below went
# from 7 and 5 to 0. Nobody should read a green `--check` as "every
# constant-time claim in this repo holds": it means "the measurements still say
# what they said when they were taken".
#
# Measured 2026-08-11 (chachapoly…ed448) and 2026-08-13 (k256, montint),
# zig 0.16.0, valgrind 3.26.0, x86_64 (i7-7920HQ), `poly1305.lanes = 4`. Change
# a number here only together with the module's SPEC.md table, and only after
# re-running the harness.
#
# module	mode	target	total_min	in_file
# bolt8 — the module was outside this table until 2026-09-08 and its ledger
# recorded the constant-time verdict as "PASS (inherited)": read, never
# instrumented, while it holds the node's long-term static private key, the
# ephemeral keys, `temp_k*` and both transport keys (audit F10).
#
# ⚠ EVERY NON-ZERO BELOW IS NAMED, and none of them is a leak. In order:
#   dh 1        `q.rejectIdentity()` at the end of k256's constant-time ladder
#               (group.zig:278) -- a branch on "the product was the identity",
#               reachable only for k == 0 mod n. Same class k256's own table
#               already accounts for.
#   keygen 3    the invalid-secret rejections of `generateDeterministic`:
#               scalar canonicality (common.zig:75 via scalar.zig:87),
#               `if (d.isZero())` in bolt8's own dh.zig:80, and the same
#               `rejectIdentity` inside `combMulBaseWithTable` (group.zig:347).
#               All three reject a key that would be discarded anyway.
#   act3 6      2x std's `if (!verify)` tag check (chacha20.zig:713) -- branching
#               on the ANSWER is the API, and the comparison producing it is
#               std's constant-time one; plus 4 from decompressing the peer's
#               static key (group.zig:116/123/124, field.zig:162, sqrt at
#               field.zig:306) and one ECDH `mul`. `rs` is the peer's PUBLIC key,
#               but it arrives by decryption under a tainted key, so memcheck
#               cannot know that -- an artefact of the taint model, stated
#               rather than patched around.
#   transport 3 2x the same tag check, and `if (c.len != out.len + 16)` in
#               bolt8's transport.zig:149. The length came from `recvLength`,
#               i.e. from a decryption under a tainted key; a BOLT#8 message
#               length is a public property of the frame.
#
# `act1` has no row on purpose: the initiator's Act One never touches the static
# key, so its zero would say nothing about constant time. See the harness.
# unaccounted non-zero is recorded here anyway and marked DEFECT, because an
# unrecorded defect is invisible and a row that goes red when it is FIXED is
# how the fix gets noticed. This is that case — and on 2026-09-09 it did
# exactly that: the counts below were 52 / 26 / 33 and are now 14 / 4 / 6.
#
# The module's own docs said it has no secret-dependent branches because it
# structurally matches the reference. It does match — and the compiler undoes
# it. `writeSupportToVector` is a masked select with no `if` in the source;
# LLVM recognised the identity and rewrote it back into a branch that loads
# `bit_tab[k]` only on the taken path. Adjudicated in the disassembly as real
# `je`/`jne`/`jb`, not the known `cmov` false positive. That is now stopped by
# an `asm volatile ("" : "+r" (mask))` barrier in the inner loop — an opaque
# identity the compiler cannot see through, so it can no longer prove the
# select. THE BARRIER IS LOAD-BEARING: deleting it puts 38 contexts back, and
# these rows are what says so.
#
# WHAT THE FIX COST, measured before it was applied (min of 200 calls,
# ReleaseFast -Dcpu=native, three alternating runs per arm; the spread inside
# each arm was ≤1%, so the gap is far outside the noise):
#
#             without barrier   with barrier    delta
#   keypair       141 175 ns      150 978 ns    +6.9%
#   encaps        274 923 ns      298 035 ns    +8.4%
#   decaps        442 039 ns      469 334 ns    +6.2%
#
#   Re-derive with `modules/hqc/src/bench.zig` (opt in via HQC_BENCH=1); it was
#   written for this measurement. The trade taken: 38 secret-dependent branch
#   contexts out of the module's hottest secret path, for ~7% on a PQ KEM.
#
# Attribution, ReleaseFast, decaps (14) — `prng.zig:289`, which was 38 of the
# old 52, is GONE; everything below is what it always was:
#   gf256.zig:114   4   `if (s >= 255) s -= 255` — log-table reduction.
#   gf256.zig:113   3   `if (a == 0 or b == 0)` — GF(256) multiply short-circuit.
#   prng.zig:268    3   `if (found) support[idx] = …` — duplicate fixup.
#   reedsolomon     2   inlined, no line info (computeElp and encode).
#   prng.zig:216    1   `if (val < threshold) break` — rejection sampling.
#   prng.zig:223    1   `if (s == val) dup = true` — duplicate detection.
#
#   keygen (4): prng.zig:216 ×2, prng.zig:223 ×2 — the rejection loop only.
#   encaps (6): prng.zig:268 ×3, gf256.zig:114 ×2, reedsolomon ×1.
#
# `sampler` is 2, not 40, ON PURPOSE: that target drives the fixed-weight
# rejection sampler only (prng.zig:216 and :223) and never reaches the scatter,
# which runs later when the support is turned into a bit vector. It isolates
# the loop so a change there is attributable; it is not a smaller measurement
# of the same thing. It is unchanged by the barrier, which is the expected
# result and a small check that the drop elsewhere is the scatter and not a
# measurement artefact.
#
# ⚠ The count is STILL WORSE in the mode a cautious consumer deploys, and the
# barrier does not fix that: measured on decaps, ReleaseFast 14, **ReleaseSafe
# 92** (was 130). The remaining ~78 are the overflow checks in
# reedmuller.decodeSymbol becoming branches on secret-derived data — a
# different defect in the same module, untouched by this fix. Only ReleaseFast
# is pinned; a second mode doubles the rows for a claim of the same shape, and
# Debug cannot be measured at all.
#
# ⚠ HONEST BOUND: memcheck says "Conditional jump OR MOVE". These were
# adjudicated as real jumps. Whether a key is practically extractable from them
# was NOT measured; that is different and much more expensive work. The claim
# is "the module's stated property does not hold and nothing was testing it",
# not "the key is out".
# hqc, 2026-09-09. decaps 14 -> 2, encaps 6 -> 0. FOUR fixes, all measured:
#   gf256.mul/inverse   dropped the exp/log tables -- the only secret-INDEXED
#                       table loads verified anywhere in this repo (+7.3% decaps)
#   sampleFixedWeightBiased   duplicate fixup blends under a mask
#   maskNonzero               laundered; LLVM had turned the branch-free
#                             `x != 0` trick back into a branch
#   Berlekamp-Massey mask12   same, one barrier covers the whole update
# The last three cost nothing measurable; the 7.3% is the algorithm swap alone.
#
# ⭐ Everything left, in EVERY target, is `sampleFixedWeightRejection`
# (prng.zig:216 the rejection loop, :223 the accept decision). Spec v5.0.0 §3.5
# REQUIRES that sampler for keygen's x/y, and decaps re-derives y from the seed
# on every call because the spec fixes a seed-sized dkKEM. ⛔ Do NOT mask :223 to
# make this number smaller: the leak is the ENCLOSING loop's trip count, so the
# context would go and the timing signal would stay -- a prettier measurement of
# the same defect. See SPEC.md.
# ⭐ encaps' 0 means something only because the row carries an output pin.
hqc	ReleaseFast	decaps	1	2	5904d46c877ea9a2	91caa495ae54247e
hqc	ReleaseFast	keygen	1	4	5904d46c877ea9a2	a20c02ff5f2e81ee
hqc	ReleaseFast	encaps	1	0	5904d46c877ea9a2	e91a390cf03fd6ad
hqc	ReleaseFast	sampler	1	2	8eeeec94620e623e	b93fa60c89578576
k256	ReleaseFast	field	1	0	2642e053d442bcc0	4f13cccddea81376
k256	ReleaseFast	mul	1	2	5f54a05906a76759	729cb9458ddf4051
k256	ReleaseFast	comb	1	1	5f54a05906a76759	2ac21fe395f35487
k256	ReleaseFast	sign	1	11	e951ae5b872d185a	bb06c2ed85209b8d
k256	ReleaseFast	ecdsa	1	10	59cc96a03b882aad	8ff4812d21149442
# montint — all three dispatch sizes clean, no residual. `small` (L=4) and
# `portable` (L=16) were DEFECT rows at 7 and 5 when the harness was added:
# ReleaseFast lowered `condSubTop`'s masked select, and `sub`'s masked add-back,
# to a `test`/`jne` on the secret-derived borrow — the Montgomery
# final-subtraction leak, inside `powMont`. Fixed 2026-08-13 by laundering both
# masks through montint's `blackBox` barrier; re-measured 0 and 0. Note the
# structural rewrite alone did NOT fix it (7 → 7, 5 → 5) — see
# `modules/montint/SPEC.md` § "Constant-time contract" for that table. Any
# non-zero appearing here again is a regression, not a new validation.
montint	ReleaseFast	small	1	0	045eb3a8ac23bebb	4e9f8c0b1ac8efe3
montint	ReleaseFast	portable	1	0	045eb3a8ac23bebb	5c44fe7ce913f8f6
montint	ReleaseFast	asmcore	1	0	045eb3a8ac23bebb	51c0595ca47bd7cc
p256	ReleaseFast	comb	1	1	ce6df2820f2d9b31	9d70061e0f0133d9
p256	ReleaseFast	sign	1	<=9	4cffcaece7902b39	af4baed5c5134f3f
rsa	ReleaseFast	crt	1	<=213	a8ee40a272fd1872	d4057b00f9df7b56
rsa	ReleaseFast	noncrt	1	2	a8ee40a272fd1872	d4057b00f9df7b56
slhdsa	ReleaseFast	seed	1	4	6848022d967ef676	e0fdde7f5c62a2d6
slhdsa	ReleaseFast	prf	1	8	6848022d967ef676	e0fdde7f5c62a2d6
falcon	ReleaseFast	sign	1	<=133	d6b62d587b79541c	3f5a6dbb61a76d9d
bls12_381	ReleaseFast	field	1	1	397efcbf4800ff52	c1e8a3c184eada53
bls12_381	ReleaseFast	g1_scalarmul	1	5	1def823fc775a7a6	b53b0d7808e48c1c
bls12_381	ReleaseFast	g2_scalarmul	1	8	b20728e96d38eb2c	7f4e15a241002b3f
bip340	ReleaseFast	sign	1	<=79	a1dc0ab00018aed2	0ce3274dc49157be
blindrsa	ReleaseFast	blind	1	<=477	a7e1d9bb5d02bd3a	39331e35c8b9371e
blindrsa	ReleaseFast	sign	1	<=218	a7e1d9bb5d02bd3a	4d5e3740a158032d
threshold_ecdsa	ReleaseFast	share	1	<=127	0949d91bca3d536a	4a6777ac538b5e90
threshold_ecdsa	ReleaseFast	nonce	1	<=400	0949d91bca3d536a	31f7e323b84fd8a7
# Output cannot repeat: `prove` draws alpha, s_l/s_r, rho and tau1/tau2 from
# getrandom(2), because a range proof that is not randomised is not a range
# proof. RANDOMIZED keeps the half of the pin that still works -- a value must
# still be printed -- so "the harness never called the module" is still caught.
bulletproofs	ReleaseFast	rangeproof	1	0	be699cc6b07d6979	RANDOMIZED
bulletproofs	ReleaseFast	ipa	1	0	c357a1430d730442	2368a5d0e07e2233
paillier	ReleaseFast	crt	1	<=331	d32845737934e772	0435e5d4ba4d462a
paillier	ReleaseFast	noncrt	1	<=141	d32845737934e772	0435e5d4ba4d462a
paillier	ReleaseFast	mul	1	<=12	d32845737934e772	b2221403ad3dad41
paillier	ReleaseFast	addm	1	<=10	d32845737934e772	526f0de009c0cbfb
tlock	ReleaseFast	fp12pow	1	8	4ddb26ab436730a6	b904bd817d356db7
tlock	ReleaseFast	decrypt	1	11	4ddb26ab436730a6	3a939f7ff5b39d03
ibe	ReleaseFast	extract	1	3	35d0138e95b4dcf1	686f0732e74c5ef7
ibe	ReleaseFast	decrypt	1	14	99a9b799453f052c	fb52b6c55cc51706
ibe	ReleaseFast	fp12pow	1	2	35d0138e95b4dcf1	d2e187260f9f18a2
frost	ReleaseFast	commit	1	8	cf6d181343529b92	94a2e96655c4ce21
frost	ReleaseFast	sign	1	5	cf6d181343529b92	8484bd50690a78db
musig2	ReleaseFast	sign	1	<=101	a4d62ba84a4d5c2f	2a2f275cd0c5c7c5
taproot	ReleaseFast	secret	1	10	9a99856cbd266475	966e0c7b70c18936
adaptor	ReleaseFast	presign	1	<=90	b89b322711813030	d3d7ee2d921fc316
adaptor	ReleaseFast	adapt	1	2	b89b322711813030	66cea32f3753dee0
adaptor	ReleaseFast	extract	1	3	b89b322711813030	76dc1be38fd7746f
spake2plus	ReleaseFast	w0w1	1	4	98d3a68346d3d767	5530136493ed4097
spake2plus	ReleaseFast	computel	1	3	98d3a68346d3d767	37d06a2f53487905
spake2plus	ReleaseFast	proverstart	1	7	98d3a68346d3d767	5b3e4131495365d6
spake2plus	ReleaseFast	verifierstart	1	7	98d3a68346d3d767	ce61814fc8e1b2b7
spake2plus	ReleaseFast	proverfinish	1	12	98d3a68346d3d767	5cdf0fe20429a208
spake2plus	ReleaseFast	verifierfinish	1	10	98d3a68346d3d767	dbdff43379a90cf5
bbs	ReleaseFast	sign	1	<=47	506b6aabd93a15a7	a147c158e7c878af
bbs	ReleaseFast	proofgen	1	<=134	506b6aabd93a15a7	61ed4182d62a0b91
coconut	ReleaseFast	authority_sign	1	<=69	04e312f73ccbddb6	3492f1201b641f09
coconut	ReleaseFast	user_issue	1	3	a6281f1d04b2a243	af24664cb307a403
coconut	ReleaseFast	user_show	1	<=51	04e312f73ccbddb6	c75d6d631d2311f7
hpke	ReleaseFast	x25519_decap	1	1	ceef922c5fee3703	c0cee0a8c6bf72c3
hpke	ReleaseFast	x25519_authdecap	1	2	ceef922c5fee3703	05af25d1d0e3943d
hpke	ReleaseFast	p256_decap	1	2	ceef922c5fee3703	851ee3406999dacc
